Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashish,2020-08-16 11:18:16,00:00:05,Autoplayed: user action: None; ,Trailer: Gunjan Saxena: The Kargil Girl,TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,US (United States)
Ashish,2020-08-16 11:04:31,00:02:43,,Lucifer: Season 2: The Weaponizer (Episode 5),,Chrome PC (Cadmium),00:22:48,Not latest view,US (United States)
Ashish,2020-08-15 21:45:20,00:19:31,,Lucifer: Season 2: The Weaponizer (Episode 5),,Chrome PC (Cadmium),00:20:05,Not latest view,US (United States)
Ashish,2020-08-15 21:04:44,00:40:35,,Lucifer: Season 2: Lady Parts (Episode 4),,Chrome PC (Cadmium),00:41:23,00:41:23,US (United States)
Ashish,2020-08-15 21:02:47,00:01:56,,Lucifer: Season 2: Sin-Eater (Episode 3),,Chrome PC (Cadmium),00:43:11,00:43:11,US (United States)
Ashish,2020-08-15 20:59:41,00:02:34,Autoplayed: user action: None; ,Trailer: Project Power,TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,US (United States)
Ashish,2020-08-15 10:02:19,00:24:59,,Lucifer: Season 2: Sin-Eater (Episode 3),,Chrome PC (Cadmium),00:41:15,Not latest view,US (United States)
Ashish,2020-08-15 04:47:41,00:00:15,Autoplayed: user action: None; ,Immortals (Trailer),TRAILER,Chrome PC (Cadmium),00:00:15,Not latest view,US (United States)
Ashish,2020-08-15 04:47:29,00:00:05,Autoplayed: user action: None; ,Outlaw King Podular: TEXTLESS / Adventure - Action - Drama,TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,US (United States)
Ashish,2020-08-15 04:47:22,00:00:04,Autoplayed: user action: None; ,Marco Polo: One Hundred Eyes (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,US (United States)
Ashish,2020-08-15 04:47:16,00:00:04,Autoplayed: user action: None; ,Troy: Fall of a City (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,US (United States)
Ashish,2020-08-15 04:36:35,00:00:05,Autoplayed: user action: None; ,Trailer: Project Power,TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,US (United States)
Ashish,2020-08-14 07:04:22,00:15:43,,Lucifer: Season 2: Sin-Eater (Episode 3),,Chrome PC (Cadmium),00:16:16,Not latest view,US (United States)
Ashish,2020-08-14 06:21:51,00:42:30,Autoplayed: user action: None; ,"Lucifer: Season 2: Liar, Liar, Slutty Dress on Fire (Episode 2)",,Chrome PC (Cadmium),00:43:17,00:43:17,US (United States)
Ashish,2020-08-14 05:50:50,00:31:00,,Lucifer: Season 2: Everything's Coming Up Lucifer (Episode 1),,Chrome PC (Cadmium),00:43:15,00:43:15,US (United States)
Ashish,2020-08-14 05:50:41,00:00:04,Autoplayed: user action: None; ,Trailer: Gunjan Saxena: The Kargil Girl,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,US (United States)
Ashish,2020-08-13 08:23:50,00:11:23,,Lucifer: Season 2: Everything's Coming Up Lucifer (Episode 1),,Chrome PC (Cadmium),00:12:15,Not latest view,US (United States)
Ashish,2020-08-13 07:41:44,00:42:05,,Lucifer: Season 1: Take Me Back to Hell (Episode 13),,Chrome PC (Cadmium),00:43:09,00:43:09,US (United States)
Ashish,2020-08-13 07:22:37,00:16:30,,Lucifer: Season 1: #TeamLucifer (Episode 12),,Chrome PC (Cadmium),00:43:12,00:43:12,US (United States)
Ashish,2020-08-13 06:45:03,00:00:05,Autoplayed: user action: None; ,Trailer: Gunjan Saxena: The Kargil Girl,TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,US (United States)
Ashish,2020-08-12 08:38:25,00:26:02,,Lucifer: Season 1: #TeamLucifer (Episode 12),,Netflix Chrome Linux (Cadmium) HTML 5,00:26:42,Not latest view,US (United States)
Ashish,2020-08-12 08:03:55,00:34:30,,Lucifer: Season 1: St. Lucifer (Episode 11),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:47,00:42:47,US (United States)
Ashish,2020-08-11 07:06:55,00:07:35,,Lucifer: Season 1: St. Lucifer (Episode 11),,Netflix Chrome Linux (Cadmium) HTML 5,00:08:17,Not latest view,US (United States)
Ashish,2020-08-11 06:24:22,00:42:32,,Lucifer: Season 1: Pops (Episode 10),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:13,00:43:13,US (United States)
Ashish,2020-08-11 05:42:59,00:41:22,,Lucifer: Season 1: A Priest Walks into a Bar (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:05,00:42:05,US (United States)
Ashish,2020-08-11 05:09:38,00:33:20,,"Lucifer: Season 1: Et Tu, Doctor? (Episode 8)",,Netflix Chrome Linux (Cadmium) HTML 5,00:42:32,00:42:32,US (United States)
Ashish,2020-08-10 10:46:35,00:08:12,,"Lucifer: Season 1: Et Tu, Doctor? (Episode 8)",,Netflix Chrome Linux (Cadmium) HTML 5,00:09:12,Not latest view,US (United States)
Ashish,2020-08-10 10:02:48,00:41:58,,Lucifer: Season 1: Wingman (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:56,00:42:56,US (United States)
Ashish,2020-08-10 09:21:12,00:41:35,,Lucifer: Season 1: Favorite Son (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:49,00:42:49,US (United States)
Ashish,2020-08-10 08:46:07,00:35:04,,Lucifer: Season 1: Sweet Kicks (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:46,00:42:46,US (United States)
Ashish,2020-08-10 04:14:35,00:06:35,,Lucifer: Season 1: Sweet Kicks (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:07:42,Not latest view,US (United States)
Ashish,2020-08-10 03:27:16,00:26:20,,Lucifer: Season 1: Manly Whatnots (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:41:22,00:41:22,US (United States)
Ashish,2020-08-09 10:42:10,00:15:03,,Lucifer: Season 1: Manly Whatnots (Episode 4),,DefaultWidevineAndroidPhone,00:15:02,Not latest view,US (United States)
Ashish,2020-08-08 22:23:15,00:41:23,Autoplayed: user action: None; ,Lucifer: Season 1: The Would-Be Prince of Darkness (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:18,00:42:18,US (United States)
Ashish,2020-08-08 22:08:52,00:14:23,,"Lucifer: Season 1: Lucifer, Stay. Good Devil. (Episode 2)",,Netflix Chrome Linux (Cadmium) HTML 5,00:42:53,00:42:53,US (United States)
Ashish,2020-08-08 21:39:03,00:27:07,,"Lucifer: Season 1: Lucifer, Stay. Good Devil. (Episode 2)",,Netflix Chrome Linux (Cadmium) HTML 5,00:28:30,Not latest view,US (United States)
Ashish,2020-08-08 21:38:57,00:00:05,Autoplayed: user action: None; ,Lucifer: Season 4 (Date Announce),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-08-08 21:38:49,00:00:06,Autoplayed: user action: None; ,The Shannara Chronicles: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-08-08 21:38:43,00:00:05,Autoplayed: user action: None; ,Siempre bruja: Season 1 (Witchcraft),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-08-08 21:38:31,00:00:11,Autoplayed: user action: None; ,Merlin: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:11,Not latest view,US (United States)
Ashish,2020-08-08 21:38:24,00:00:06,Autoplayed: user action: None; ,The New Legends of Monkey: Season 2 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Ashish,2020-08-08 00:51:18,00:22:45,,Always a Witch: Season 1: A Leap in Time (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:22:45,00:22:45,US (United States)
Ashish,2020-08-08 00:51:11,00:00:06,Autoplayed: user action: None; ,Siempre bruja: Season 1 (Friendship),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-08-08 00:51:03,00:00:07,Autoplayed: user action: None; ,El Dragón: Return of a Warrior: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,Not latest view,US (United States)
Ashish,2020-08-08 00:50:52,00:00:06,Autoplayed: user action: None; ,V Wars: Season 1 Podular: TEXTLESS / Action - Sci Fi - Drama,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-08-08 00:50:33,00:00:06,Autoplayed: user action: None; ,Shooter (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,Not latest view,US (United States)
Ashish,2020-08-08 00:50:09,00:00:04,,Clash of the Titans,,Netflix Chrome Linux (Cadmium) HTML 5,01:36:13,01:36:13,US (United States)
Ashish,2020-08-08 00:49:56,00:00:11,Autoplayed: user action: None; ,Clash of the Titans_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:11,00:00:11,US (United States)
Ashish,2020-08-08 00:49:27,00:00:04,Autoplayed: user action: None; ,The New Legends of Monkey: Season 2 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Ashish,2020-08-05 02:32:35,00:09:28,Autoplayed: user action: None; ,The Protector: Season 1: Episode 4,,Netflix Chrome Linux (Cadmium) HTML 5,00:09:37,00:09:37,US (United States)
Ashish,2020-08-05 01:59:43,00:32:51,,The Protector: Season 1: Episode 3,,Netflix Chrome Linux (Cadmium) HTML 5,00:32:59,00:32:59,US (United States)
Ashish,2020-08-05 01:30:49,00:28:53,,The Protector: Season 1: Episode 2,,Netflix Chrome Linux (Cadmium) HTML 5,00:30:35,00:30:35,US (United States)
Ashish,2020-08-04 02:07:27,00:00:59,,The Protector: Season 1: Episode 2,,Netflix Chrome Linux (Cadmium) HTML 5,00:01:07,Not latest view,US (United States)
Ashish,2020-08-04 01:22:07,00:42:34,,The Protector: Season 1: Episode 1,,Netflix Chrome Linux (Cadmium) HTML 5,00:42:34,00:42:34,US (United States)
Ashish,2020-08-04 01:22:01,00:00:05,Autoplayed: user action: None; ,The Protector: Season 1_shortpreview_9x16,PREVIEW,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-08-04 01:21:47,00:00:12,Autoplayed: user action: None; ,Viking Destiny_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:12,00:00:12,US (United States)
Ashish,2020-08-04 01:21:32,00:00:08,Autoplayed: user action: None; ,Resurrection: Ertuğrul: Season 3_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:08,00:00:08,US (United States)
Ashish,2020-08-04 01:21:19,00:00:06,Autoplayed: user action: None; ,The Vampire Diaries: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Ashish,2020-08-04 01:21:06,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: World's Most Wanted,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-08-03 21:58:11,00:29:32,,Supergirl: Season 5: It's a Super Life (Episode 13),,Netflix Chrome Linux (Cadmium) HTML 5,00:29:54,00:29:54,US (United States)
Ashish,2020-08-03 21:16:14,00:41:56,,Supergirl: Season 5: Back from the Future: Part Two (Episode 12),,Netflix Chrome Linux (Cadmium) HTML 5,00:41:56,00:41:56,US (United States)
Ashish,2020-08-03 21:16:03,00:00:06,Autoplayed: user action: None; ,Chapter 1 Trailer: Transformers: War For Cybertron Trilogy: Siege,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-08-03 08:36:11,00:12:11,Autoplayed: user action: None; ,The New Legends of Monkey: Season 1: The Monkey King Returns (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:12:16,00:12:16,US (United States)
Ashish,2020-08-03 08:14:36,00:21:34,,The New Legends of Monkey: Season 1: The Journey Begins (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:21:41,00:21:41,US (United States)
Ashish,2020-08-03 08:12:03,00:02:32,,The New Legends of Monkey: Season 1: The Edge of Nowhere (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:21:43,00:21:43,US (United States)
Ashish,2020-08-03 08:11:30,00:00:24,Autoplayed: user action: None; ,The Shannara Chronicles: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:24,Not latest view,US (United States)
Ashish,2020-08-02 21:48:12,00:19:06,,The New Legends of Monkey: Season 1: The Edge of Nowhere (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:19:11,Not latest view,US (United States)
Ashish,2020-08-02 21:24:45,00:23:26,,The New Legends of Monkey: Season 1: Hope Must Never Die (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:23:26,00:23:26,US (United States)
Ashish,2020-08-02 21:24:16,00:00:21,Autoplayed: user action: None; ,Altered Carbon (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:21,00:00:21,US (United States)
Ashish,2020-08-02 21:24:03,00:00:05,Autoplayed: user action: None; ,One Day Justice Delivered_hook_05_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-08-02 21:23:34,00:00:27,Autoplayed: user action: None; ,Ip Man 4: The Finale_hook_04_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:27,00:00:27,US (United States)
Ashish,2020-08-02 20:54:39,00:00:07,Autoplayed: user action: None; ,Priest_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,Not latest view,US (United States)
Ashish,2020-08-02 17:33:13,00:54:09,,Cursed: Season 1: The Sacrifice (Episode 10),,Netflix Chrome Linux (Cadmium) HTML 5,00:57:00,00:57:00,US (United States)
Ashish,2020-08-02 16:58:39,00:34:33,,Cursed: Season 1: Poisons (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:52:29,00:52:29,US (United States)
Ashish,2020-08-02 11:43:39,00:17:01,,Cursed: Season 1: Poisons (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:17:56,Not latest view,US (United States)
Ashish,2020-08-02 11:04:04,00:39:35,,Cursed: Season 1: The Fey Queen (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:50:55,00:50:55,US (United States)
Ashish,2020-08-02 10:27:05,00:36:52,,Raat Akeli Hai,,Netflix Chrome Linux (Cadmium) HTML 5,02:23:26,02:23:26,US (United States)
Ashish,2020-08-02 10:26:55,00:00:04,Autoplayed: user action: None; ,The New Legends of Monkey (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-08-02 05:46:56,00:45:06,,Raat Akeli Hai,,Netflix Chrome Linux (Cadmium) HTML 5,01:46:34,Not latest view,US (United States)
Ashish,2020-08-01 21:37:22,01:07:32,,Raat Akeli Hai,,Netflix Chrome Linux (Cadmium) HTML 5,01:07:32,Not latest view,US (United States)
Ashish,2020-08-01 21:37:13,00:00:04,Autoplayed: user action: None; ,Season 2 Trailer: The Umbrella Academy,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Ashish,2020-08-01 11:15:14,00:05:48,,Cursed: Season 1: The Fey Queen (Episode 8),,DefaultWidevineAndroidPhone,00:11:20,Not latest view,US (United States)
Ashish,2020-08-01 05:14:58,00:00:48,Autoplayed: user action: None; ,Trailer: Anelka: Misunderstood,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-08-01 04:57:57,00:00:05,Autoplayed: user action: None; ,Trailer: Raat Akeli Hai,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:08,00:00:08,US (United States)
Ashish,2020-08-01 04:56:59,00:00:36,Autoplayed: user action: None; ,Trailer: Anelka: Misunderstood,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:36,Not latest view,US (United States)
Ashish,2020-08-01 04:55:59,00:00:14,Autoplayed: user action: None; ,Trailer: Raat Akeli Hai,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:14,Not latest view,US (United States)
Ashish,2020-08-01 02:19:46,00:04:38,Autoplayed: user action: None; ,Cursed: Season 1: The Fey Queen (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:05:34,Not latest view,US (United States)
Ashish,2020-08-01 01:35:39,00:44:06,,Cursed: Season 1: Bring Us In Good Ale (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:52:34,00:52:34,US (United States)
Ashish,2020-07-31 22:51:52,00:07:25,,Cursed: Season 1: Bring Us In Good Ale (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:08:28,Not latest view,US (United States)
Ashish,2020-07-31 04:12:23,00:00:06,,Cursed: Season 1: Bring Us In Good Ale (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:11,Not latest view,US (United States)
Ashish,2020-07-31 03:20:41,00:51:41,,Cursed: Season 1: Festa and Moreii (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:52:36,00:52:36,US (United States)
Ashish,2020-07-31 01:57:37,00:54:35,,Cursed: Season 1: The Joining (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:55:34,00:55:34,US (United States)
Ashish,2020-07-31 01:42:04,00:15:33,,Cursed: Season 1: The Red Lake (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:56:54,00:56:54,US (United States)
Ashish,2020-07-30 06:12:49,00:08:07,,Cursed: Season 1: The Red Lake (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:41:21,Not latest view,US (United States)
Ashish,2020-07-29 07:28:04,00:32:18,,Cursed: Season 1: The Red Lake (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:33:14,Not latest view,US (United States)
Ashish,2020-07-29 06:40:16,00:47:47,,Cursed: Season 1: Alone (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:48:43,00:48:43,US (United States)
Ashish,2020-07-29 06:35:46,00:04:30,,Cursed: Season 1: Cursed (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:45:19,00:45:19,US (United States)
Ashish,2020-07-29 02:59:28,00:26:41,,Cursed: Season 1: Cursed (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:40:49,Not latest view,US (United States)
Ashish,2020-07-29 02:59:15,00:00:07,Autoplayed: user action: None; ,Merlin: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,Not latest view,US (United States)
Ashish,2020-07-27 08:49:20,00:13:11,,Cursed: Season 1: Cursed (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:14:08,Not latest view,US (United States)
Ashish,2020-07-27 08:33:08,00:16:12,,Cursed: Season 1: Nimue (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:51:03,00:51:03,US (United States)
Ashish,2020-07-27 05:40:51,00:32:10,,Cursed: Season 1: Nimue (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:34:51,Not latest view,US (United States)
Ashish,2020-07-27 02:28:30,00:00:27,Autoplayed: user action: None; ,Lust Stories (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:27,00:00:27,US (United States)
Ashish,2020-07-27 02:27:23,00:00:53,Autoplayed: user action: None; ,The Protector: Season 1 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:54,Not latest view,US (United States)
Ashish,2020-07-27 02:25:46,00:01:31,Autoplayed: user action: None; ,El Dragón: Return of a Warrior: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:01:31,Not latest view,US (United States)
Ashish,2020-07-27 02:24:10,00:01:27,Autoplayed: user action: None; ,Door Ke Darshan_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-07-27 02:22:00,00:01:59,Autoplayed: user action: None; ,Season 1 Trailer: Cursed,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:02:00,00:02:00,US (United States)
Ashish,2020-07-27 01:42:10,00:39:49,,Warrior Nun: Season 1: Revelation 2:10 (Episode 10),,Netflix Chrome Linux (Cadmium) HTML 5,00:39:58,00:39:58,US (United States)
Ashish,2020-07-27 01:07:41,00:34:27,Autoplayed: user action: None; ,Warrior Nun: Season 1: 2 Corinthians 10:4 (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:34:36,00:34:36,US (United States)
Ashish,2020-07-27 00:22:13,00:39:01,,Warrior Nun: Season 1: Proverbs 14:1 (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:39:01,00:39:01,US (United States)
Ashish,2020-07-27 00:21:54,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Cursed,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Ashish,2020-07-26 20:15:25,00:37:19,Autoplayed: user action: None; ,Warrior Nun: Season 1: Ephesians 4:22-24 (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:37:28,00:37:28,US (United States)
Ashish,2020-07-26 19:31:10,00:44:14,,Warrior Nun: Season 1: Isaiah 30:20-21 (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:14,00:44:14,US (United States)
Ashish,2020-07-26 12:07:26,00:26:57,,Warrior Nun: Season 1: Matthew 7:13 (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:33,00:42:33,US (United States)
Ashish,2020-07-26 12:06:57,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Cursed,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Ashish,2020-07-26 05:07:12,00:00:19,Autoplayed: user action: None; ,Season 1 Trailer: Cursed,TRAILER,Chrome PC (Cadmium),00:00:19,Not latest view,US (United States)
Ashish,2020-07-25 22:32:36,00:15:20,,Warrior Nun: Season 1: Matthew 7:13 (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:15:30,Not latest view,US (United States)
Ashish,2020-07-25 22:05:53,00:26:42,,Warrior Nun: Season 1: Ecclesiasticus 26:9-10 (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:41:51,00:41:51,US (United States)
Ashish,2020-07-25 22:05:40,00:00:04,Autoplayed: user action: None; ,Trailer: The Kissing Booth 2,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-07-25 09:21:59,00:15:43,Autoplayed: user action: None; ,Warrior Nun: Season 1: Ecclesiasticus 26:9-10 (Episode 4),,Chrome PC (Cadmium),00:15:52,Not latest view,US (United States)
